run_id	arm_name	seed	run_seed	rng_seed_internal	level	proposal_index	current_sample_id	proposal_sample_id	proxy_mode	l0_guard_mode	proxy_score_current	proxy_score_proposal	reverse_proxy_score	reverse_proxy_success	truth_score_current	truth_score_proposal	truth_success_current	truth_success_proposal	truth_failed_current	truth_failed_proposal	stage1_accept	final_accept	reverse_proxy_reject	truth_evaluated	proxy_evaluated	wall_time_proxy	wall_time_truth	current_damage_state_hash	damage_state_hash	n_line_out_current	n_line_out	dcopf_success	l0_score	da_score	flow_score	proxy_success_current	proxy_success_proposal
case118_corrected_da_dcopf_seed901_N1000_lop0008	corrected_da_dcopf	901	901	902	1	215			dcopf	failure_label		inf	inf	False	inf	inf	False	False	True	True	True	False	False	True	True	0.042824561009183526	0.019168497005011886	fa8ea0e4a3b06249611213013e48825cf8dc40e7	563df8b06da50ea33e2401d1ac9f084e53a29f2e	1	2	False					False
case118_corrected_da_dcopf_seed901_N1000_lop0008	corrected_da_dcopf	901	901	902	1	216			dcopf	failure_label		-0.06000000000000005			-8.447316401927196e-09		True		False		False	False	False	False	True	0.029016485990723595	0.0	f21df2deac5c2c5470631ace59cc1bcce3957a97	a5711e9763c3bfe59721550b4daaf82f755f8c77	1	0	True					True
case118_corrected_da_dcopf_seed901_N1000_lop0008	corrected_da_dcopf	901	901	902	1	217			dcopf	failure_label		-0.06000000000000005			-8.992997013734794e-09		True		False		False	False	False	False	True	0.027109014001325704	0.0	b0f14e8dcc508b7e314c03faec41bd04c763fc05	b4ab026666d1adef9704171fbad4977c8c8ac150	3	4	True					True
case118_corrected_da_dcopf_seed901_N1000_lop0008	corrected_da_dcopf	901	901	902	1	218			dcopf	failure_label		-0.06000000000000005			-9.576032633518139e-09		True		False		False	False	False	False	True	0.030224457994336262	0.0	c432d3a067615148e350b038a48e5d89b0fd99cc	f1e4a59b45b3792c24e75c25deed10661243c938	2	3	True					True
case118_corrected_da_dcopf_seed901_N1000_lop0008	corrected_da_dcopf	901	901	902	1	219			dcopf	failure_label		-0.06000000000000005			-9.744608009398803e-09		True		False		False	False	False	False	True	0.03133596699626651	0.0	96be00633911b8da49861b97da01834f0053140d	f068c168d6d7f712853d39baeeaf26ed3021c808	3	3	True					True
case118_corrected_da_dcopf_seed901_N1000_lop0008	corrected_da_dcopf	901	901	902	1	220			dcopf	failure_label		-0.06000000000000005			-9.757303853774602e-09		True		False		False	False	False	False	True	0.030649496999103576	0.0	a7d509227fa2514bc6f2ad5c87669fba5b50db51	6f607b8cfcfea019dee3e2f9c29c3175e4234e66	2	1	True					True
case118_corrected_da_dcopf_seed901_N1000_lop0008	corrected_da_dcopf	901	901	902	1	221			dcopf	failure_label		-0.06000000000000005			-1.0080948742441365e-08		True		False		False	False	False	False	True	0.028829356000642292	0.0	31b4290b746a6ba5702eae478856ffa9fd756345	5d731a1c50222076c5a2e951a60da4bcf84dee9a	2	3	True					True
case118_corrected_da_dcopf_seed901_N1000_lop0008	corrected_da_dcopf	901	901	902	1	222			dcopf	failure_label		-0.06000000000000005			-1.1582442560609252e-08		True		False		False	False	False	False	True	0.028660651005338877	0.0	28f5fec4df7997a242ef30cca1248e735a675180	ff43190ca9ed5d514cb7da5363a5cd8395445935	2	2	True					True
case118_corrected_da_dcopf_seed901_N1000_lop0008	corrected_da_dcopf	901	901	902	1	223			dcopf	failure_label		-0.06000000000000005			-1.2236550661626211e-08		True		False		False	False	False	False	True	0.02543465000053402	0.0	4c046ea6eeb2dac1266e75a02fdb79b36172e30c	d372e246810d8b64cbd124cb01bee3dac1b30855	2	2	True					True
case118_corrected_da_dcopf_seed901_N1000_lop0008	corrected_da_dcopf	901	901	902	1	224			dcopf	failure_label		-0.06000000000000005			-1.2336584198635592e-08		True		False		False	False	False	False	True	0.03125236299820244	0.0	d688a48bb91efc67fd0be207bba91ea872fa3719	475c5a0889d67c41c9af88dc3bd22f853085af03	4	3	True					True
case118_corrected_da_dcopf_seed901_N1000_lop0008	corrected_da_dcopf	901	901	902	1	225			dcopf	failure_label		-0.06000000000000005			-1.4440176387964243e-08		True		False		False	False	False	False	True	0.02768504100095015	0.0	bfb145f247b780c8ac7a9c5c321947b5d3068058	ad1a5b91f8e8396aba4ba5a6162a23ad7816bbe7	2	3	True					True
case118_corrected_da_dcopf_seed901_N1000_lop0008	corrected_da_dcopf	901	901	902	1	226			dcopf	failure_label		-0.06000000000000005			-1.460037513112411e-08		True		False		False	False	False	False	True	0.02982764900662005	0.0	1f31d79f8046f83a327e2eeec998fe1b264f38d7	deecc53c1c4f3bd033ec3a6154a041b4873c968f	2	3	True					True
case118_corrected_da_dcopf_seed901_N1000_lop0008	corrected_da_dcopf	901	901	902	1	227			dcopf	failure_label		-0.06000000000000005			-1.577177588529821e-08		True		False		False	False	False	False	True	0.030782055007875897	0.0	02de28396aae69a4df9a721d1591b6a4a9fbd378	b28682cd91f1b7eaee8729c184dfe9fab612d062	2	3	True					True
case118_corrected_da_dcopf_seed901_N1000_lop0008	corrected_da_dcopf	901	901	902	1	228			dcopf	failure_label		-0.06000000000000005			-1.6029168881104283e-08		True		False		False	False	False	False	True	0.028852786010247655	0.0	ff27949f833d63d988a4d1c52d74b34607b89112	f505c0b7266467adea5a77561bc5e2af622e9d47	2	2	True					True
case118_corrected_da_dcopf_seed901_N1000_lop0008	corrected_da_dcopf	901	901	902	1	229			dcopf	failure_label		-0.06000000000000005			-1.690827988731769e-08		True		False		False	False	False	False	True	0.029538425005739555	0.0	67957080805fb0b7db19faa554a070fbed84a0dd	63d4d40ac8c99b24e3d44b57c18a7169e445b2f8	3	2	True					True
case118_corrected_da_dcopf_seed901_N1000_lop0008	corrected_da_dcopf	901	901	902	1	230			dcopf	failure_label		-0.06000000000000005			-1.700364715695457e-08		True		False		False	False	False	False	True	0.028680103991064243	0.0	00374f71549b0f629e07c4072d1c74a654a5f946	e3edd0c2569545abc02be41985cc052a49d557a9	2	2	True					True
case118_corrected_da_dcopf_seed901_N1000_lop0008	corrected_da_dcopf	901	901	902	1	231			dcopf	failure_label		-0.06000000000000005			-1.7050555412012613e-08		True		False		False	False	False	False	True	0.030865150998579338	0.0	779736aa1be996cb9523b62f9be49a3887fc98b2	aa2967fe1b663336145ea939dabbb8a9081ab00f	1	1	True					True
case118_corrected_da_dcopf_seed901_N1000_lop0008	corrected_da_dcopf	901	901	902	1	232			dcopf	failure_label		-0.06000000000000005			-1.7050555412012613e-08		True		False		False	False	False	False	True	0.030614872011938132	0.0	779736aa1be996cb9523b62f9be49a3887fc98b2	a5711e9763c3bfe59721550b4daaf82f755f8c77	1	0	True					True
case118_corrected_da_dcopf_seed901_N1000_lop0008	corrected_da_dcopf	901	901	902	1	233			dcopf	failure_label		-0.06000000000000005			-1.717488817831736e-08		True		False		False	False	False	False	True	0.030365120008355007	0.0	3fe2535a6f69a580a60a14b0dedc22de6e35d816	a5d67db4ab879bdcee2c8b005ec9db6ff348b21b	2	2	True					True
case118_corrected_da_dcopf_seed901_N1000_lop0008	corrected_da_dcopf	901	901	902	1	234			dcopf	failure_label		-0.06000000000000005			-1.7177267608303737e-08		True		False		False	False	False	False	True	0.03180232099839486	0.0	bda73d3361d5eda471ad67cbb8d14648668b982d	a5711e9763c3bfe59721550b4daaf82f755f8c77	1	0	True					True
case118_corrected_da_dcopf_seed901_N1000_lop0008	corrected_da_dcopf	901	901	902	1	235			dcopf	failure_label		-0.06000000000000005			-1.729247101067699e-08		True		False		False	False	False	False	True	0.030451020007603802	0.0	77db482a79bed82628d4772acfa4b1c57dcd6228	6bdc8c5542221a9a2b57e3d87bf801a93c2329c8	2	3	True					True
case118_corrected_da_dcopf_seed901_N1000_lop0008	corrected_da_dcopf	901	901	902	1	236			dcopf	failure_label		-0.06000000000000005			-1.7548009711987334e-08		True		False		False	False	False	False	True	0.030690068000694737	0.0	ff82f38a072fdd30b693de3876358c7105948753	9fa5a9652793a56802918f010c695328e949b406	2	3	True					True
case118_corrected_da_dcopf_seed901_N1000_lop0008	corrected_da_dcopf	901	901	902	1	237			dcopf	failure_label		-0.06000000000000005			-1.7608037250482766e-08		True		False		False	False	False	False	True	0.03196672500052955	0.0	07d43061de8f8bf3cfd9fe0e1c667352d6ef0999	a5711e9763c3bfe59721550b4daaf82f755f8c77	1	0	True					True
case118_corrected_da_dcopf_seed901_N1000_lop0008	corrected_da_dcopf	901	901	902	1	238			dcopf	failure_label		-0.06000000000000005			-1.7717721956245214e-08		True		False		False	False	False	False	True	0.030069397995248437	0.0	4f6113841a29c753337aca5370cc9cb4b9e1b2d3	d57ee59d03f3d41479f5a5a5caf1874db4c0c282	2	1	True					True
case118_corrected_da_dcopf_seed901_N1000_lop0008	corrected_da_dcopf	901	901	902	1	239			dcopf	failure_label		-0.06000000000000005			-1.7975411603643465e-08		True		False		False	False	False	False	True	0.031042311995406635	0.0	f2063c76505235c75ec5fecfb965a8424aedd473	9c09c259b03539905e0995ce1b43e3ae2374b32e	2	3	True					True
case118_corrected_da_dcopf_seed901_N1000_lop0008	corrected_da_dcopf	901	901	902	1	240			dcopf	failure_label		-0.06000000000000005			-1.8081543373682507e-08		True		False		False	False	False	False	True	0.03079371599596925	0.0	4be411374941b9593b82582e259b46e2043891a2	82b376c87a14c4dcdebba8cb8ba2a46eba245720	4	4	True					True
case118_corrected_da_dcopf_seed901_N1000_lop0008	corrected_da_dcopf	901	901	902	1	241			dcopf	failure_label		-0.06000000000000005			-1.8167667592550174e-08		True		False		False	False	False	False	True	0.03007933900516946	0.0	1fd191a48be412ba40ebab051a935813a9e0ba55	4dd1498c01befe3f1aa5ef5297180f44b10cf458	4	4	True					True
case118_corrected_da_dcopf_seed901_N1000_lop0008	corrected_da_dcopf	901	901	902	1	242			dcopf	failure_label		-0.06000000000000005			-1.826657691772482e-08		True		False		False	False	False	False	True	0.029598673994769342	0.0	fd9f6c5899b434c875c2c1acae8f11e25fa9be39	ce4134f54cc0e39e17452b499fcdf5cbc71a9e94	1	1	True					True
case118_corrected_da_dcopf_seed901_N1000_lop0008	corrected_da_dcopf	901	901	902	1	243			dcopf	failure_label		-0.06000000000000005			-1.826657691772482e-08		True		False		False	False	False	False	True	0.03239017700252589	0.0	fd9f6c5899b434c875c2c1acae8f11e25fa9be39	f11f854ce01a68e4415f2c69e1a433ef4c610710	1	2	True					True
case118_corrected_da_dcopf_seed901_N1000_lop0008	corrected_da_dcopf	901	901	902	1	244			dcopf	failure_label		-0.06000000000000005			-1.8287154013307827e-08		True		False		False	False	False	False	True	0.03356711099331733	0.0	a6bb6949d6d6421daf2fa61415943d0c9c6175ce	a5711e9763c3bfe59721550b4daaf82f755f8c77	1	0	True					True
case118_corrected_da_dcopf_seed901_N1000_lop0008	corrected_da_dcopf	901	901	902	1	245			dcopf	failure_label		-0.06000000000000005			-1.8365736931258425e-08		True		False		False	False	False	False	True	0.03378956900269259	0.0	01da1fa216ae7c5df70cb30bd510c157c22da890	b2115ce239e31f3c4385a543af9bc7c082334d6d	1	1	True					True
case118_corrected_da_dcopf_seed901_N1000_lop0008	corrected_da_dcopf	901	901	902	1	246			dcopf	failure_label		-0.06000000000000005			-1.8365736931258425e-08		True		False		False	False	False	False	True	0.035231315006967634	0.0	01da1fa216ae7c5df70cb30bd510c157c22da890	3a0c13848e35436b3332af463ea8ce0e14a4d6a2	1	1	True					True
case118_corrected_da_dcopf_seed901_N1000_lop0008	corrected_da_dcopf	901	901	902	1	247			dcopf	failure_label		-0.06000000000000005			-1.8429252124363416e-08		True		False		False	False	False	False	True	0.03383492899592966	0.0	3a0c13848e35436b3332af463ea8ce0e14a4d6a2	bc5addbfecad05951f50d741b76c97522744354b	1	2	True					True
case118_corrected_da_dcopf_seed901_N1000_lop0008	corrected_da_dcopf	901	901	902	1	248			dcopf	failure_label		-0.06000000000000005			-1.863304377458519e-08		True		False		False	False	False	False	True	0.031099336993065663	0.0	92fbfb6dc19d0fe2973456e3a5a4080588f5f8a4	0f7ca0a8eaa19e897f69452dd8ebe6b3f2d51c07	1	2	True					True
case118_corrected_da_dcopf_seed901_N1000_lop0008	corrected_da_dcopf	901	901	902	1	249			dcopf	failure_label		-0.06000000000000005			-1.864733523149198e-08		True		False		False	False	False	False	True	0.03182085200387519	0.0	da8328a6ee0965b06742c8c0dc9ed8ea6b585068	57a23e5ff69f29e278b5e5c41e0b4db6c1e980ca	2	1	True					True
case118_corrected_da_dcopf_seed901_N1000_lop0008	corrected_da_dcopf	901	901	902	1	250			dcopf	failure_label		-0.06000000000000005			-1.8703526505348123e-08		True		False		False	False	False	False	True	0.02866440700017847	0.0	f8ba21dc009d62ed1df255ad5b8d359e915beb86	caff0b74c14bd4931e9d7417235a0f12e502f185	1	2	True					True
case118_corrected_da_dcopf_seed901_N1000_lop0008	corrected_da_dcopf	901	901	902	1	251			dcopf	failure_label		-0.06000000000000005			-1.878252819942361e-08		True		False		False	False	False	False	True	0.028314450988546014	0.0	a8164679e99b03f7dd3ec8b584d044cf794ebd06	504941c4b9e61356bb2582a70b60cc6a6cba9cca	1	2	True					True
case118_corrected_da_dcopf_seed901_N1000_lop0008	corrected_da_dcopf	901	901	902	1	252			dcopf	failure_label		-0.06000000000000005			-1.878252819942361e-08		True		False		False	False	False	False	True	0.028994164007599466	0.0	a8164679e99b03f7dd3ec8b584d044cf794ebd06	a5711e9763c3bfe59721550b4daaf82f755f8c77	1	0	True					True
case118_corrected_da_dcopf_seed901_N1000_lop0008	corrected_da_dcopf	901	901	902	1	253			dcopf	failure_label		inf	-0.06000000000000005	True	-1.8834294568392806e-08	inf	True	False	False	True	True	False	True	True	True	0.052750626986380666	0.020112019003136083	2c065c95dc95b8d9412703e6fc35fc6df2ecca7c	4772fe27f67e4302d8dc40cbc5067189ab7e9220	2	2	False					False
case118_corrected_da_dcopf_seed901_N1000_lop0008	corrected_da_dcopf	901	901	902	1	254			dcopf	failure_label		-0.06000000000000005			-1.894688073100781e-08		True		False		False	False	False	False	True	0.029463550003129058	0.0	c29b8331885874dd223475f90446a844ffca3b44	0551f820960446807c574d126b94e7eec048fed6	4	4	True					True
case118_corrected_da_dcopf_seed901_N1000_lop0008	corrected_da_dcopf	901	901	902	1	255			dcopf	failure_label		-0.06000000000000005			-1.9141352058937855e-08		True		False		False	False	False	False	True	0.029877092005335726	0.0	6307a496297a3be271a2b7f758aa32240f3fd1d1	368d8fd642ed4768d6553a0561fede722cf0069d	4	3	True					True
case118_corrected_da_dcopf_seed901_N1000_lop0008	corrected_da_dcopf	901	901	902	1	256			dcopf	failure_label		-0.06000000000000005			-1.9435943299228597e-08		True		False		False	False	False	False	True	0.0277194850059459	0.0	1191da1b2f3b1b5f13005cd72123e82e0a5f750e	203e0c4d788902940d5ef31d850594733cefc292	2	1	True					True
case118_corrected_da_dcopf_seed901_N1000_lop0008	corrected_da_dcopf	901	901	902	1	257			dcopf	failure_label		inf	-0.06000000000000005	True	-1.9540691731378956e-08	inf	True	False	False	True	True	False	True	True	True	0.050814103000448085	0.01944069899036549	09925af4bdee6816e7a0b671ad04479142175bfb	83812d29cbe4a70c243cd510d41acd5f86f48600	1	1	False					False
case118_corrected_da_dcopf_seed901_N1000_lop0008	corrected_da_dcopf	901	901	902	1	258			dcopf	failure_label		-0.06000000000000005			-1.9801058348534184e-08		True		False		False	False	False	False	True	0.026627055995049886	0.0	a7874a1d09f45fed0a79cd9da0af3d187ee26ccd	a396abe65b0e26e69892cd256de19460955e7ca1	1	2	True					True
case118_corrected_da_dcopf_seed901_N1000_lop0008	corrected_da_dcopf	901	901	902	1	259			dcopf	failure_label		-0.06000000000000005			-1.9991343691572183e-08		True		False		False	False	False	False	True	0.02829575700161513	0.0	dae14a430594723e1977ebf0590a8180fc5e6fa2	f2d2a389eb52ecf46ac9985961eb6d8b1f825d62	1	1	True					True
case118_corrected_da_dcopf_seed901_N1000_lop0008	corrected_da_dcopf	901	901	902	1	260			dcopf	failure_label		-0.06000000000000005			-2.012741928680839e-08		True		False		False	False	False	False	True	0.028060543991159648	0.0	25d2ced3e6ff07e6ad99677800a0185c0234befb	bf4c98dd1ce439f63d9603d5240095fa42e94198	1	1	True					True
case118_corrected_da_dcopf_seed901_N1000_lop0008	corrected_da_dcopf	901	901	902	1	261			dcopf	failure_label		-0.06000000000000005			-2.0254885768622444e-08		True		False		False	False	False	False	True	0.02766724699176848	0.0	8275aae0a8660cb53510d9be400d1567d53fb7a4	6ea5b19ebf35bf928625383a8827246f7b29ca91	2	2	True					True
case118_corrected_da_dcopf_seed901_N1000_lop0008	corrected_da_dcopf	901	901	902	1	262			dcopf	failure_label		-0.06000000000000005			-2.036274082684031e-08		True		False		False	False	False	False	True	0.02732118200219702	0.0	3e89d6c62c9f612f310df653fde04a4e1254c654	9a27f93fafa9d7766ebab4c2066bfd2a4b7735a1	1	2	True					True
case118_corrected_da_dcopf_seed901_N1000_lop0008	corrected_da_dcopf	901	901	902	1	263			dcopf	failure_label		-0.06000000000000005			-2.0454785198964487e-08		True		False		False	False	False	False	True	0.027363192988559604	0.0	a3b0a968a956d9c482c29d650dfbd670cb254bb0	02df3c5a8d82d446ecadb41af68bbd1e00950d8f	2	1	True					True
case118_corrected_da_dcopf_seed901_N1000_lop0008	corrected_da_dcopf	901	901	902	1	264			dcopf	failure_label		-0.06000000000000005			-2.0485565022099195e-08		True		False		False	False	False	False	True	0.02693277499929536	0.0	81f53e465b31787c655b245af9a542a55d04a8ba	6aa96abc5f0e30cc80c26a6434db6b9a9af0ec9d	1	1	True					True
case118_corrected_da_dcopf_seed901_N1000_lop0008	corrected_da_dcopf	901	901	902	1	265			dcopf	failure_label		-0.06000000000000005			-2.052581482558935e-08		True		False		False	False	False	False	True	0.027760075987316668	0.0	ac1ed0b798f77d106929b081dfde96993db674f3	c702fa0323b5a27fcb68503db437997acab5214a	1	1	True					True
case118_corrected_da_dcopf_seed901_N1000_lop0008	corrected_da_dcopf	901	901	902	1	266			dcopf	failure_label		-0.06000000000000005			-2.0556628399504007e-08		True		False		False	False	False	False	True	0.028330282992101274	0.0	a5711e9763c3bfe59721550b4daaf82f755f8c77	5521654479234a00495914b779ceee51f07237fc	0	1	True					True
case118_corrected_da_dcopf_seed901_N1000_lop0008	corrected_da_dcopf	901	901	902	1	267			dcopf	failure_label		-0.06000000000000005			-2.0556628399504007e-08		True		False		False	False	False	False	True	0.02838573500048369	0.0	a5711e9763c3bfe59721550b4daaf82f755f8c77	0a576ad83d8880f4262a265afdf776724605873a	0	1	True					True
case118_corrected_da_dcopf_seed901_N1000_lop0008	corrected_da_dcopf	901	901	902	1	268			dcopf	failure_label		-0.06000000000000005			-2.0556628399504007e-08		True		False		False	False	False	False	True	0.02774135398794897	0.0	a5711e9763c3bfe59721550b4daaf82f755f8c77	049b04ddc064519d59f878b716c48b044434d8e3	0	1	True					True
case118_corrected_da_dcopf_seed901_N1000_lop0008	corrected_da_dcopf	901	901	902	1	269			dcopf	failure_label		-0.06000000000000005			-2.0556628399504007e-08		True		False		False	False	False	False	True	0.028934456990100443	0.0	a5711e9763c3bfe59721550b4daaf82f755f8c77	ea5f3cc00f19364d82790331e0d6c83c09ae4bd3	0	1	True					True
case118_corrected_da_dcopf_seed901_N1000_lop0008	corrected_da_dcopf	901	901	902	1	270			dcopf	failure_label		-0.06000000000000005			-2.0556628399504007e-08		True		False		False	False	False	False	True	0.027509890001965687	0.0	a5711e9763c3bfe59721550b4daaf82f755f8c77	7d444a5e6861a666299159878c763f858dfd0f14	0	1	True					True
case118_corrected_da_dcopf_seed901_N1000_lop0008	corrected_da_dcopf	901	901	902	1	271			dcopf	failure_label		-0.06000000000000005			-2.0556628399504007e-08		True		False		False	False	False	False	True	0.027868072997080162	0.0	a5711e9763c3bfe59721550b4daaf82f755f8c77	14822bfe194eefdb7faddd20d39f2347fa8222ad	0	1	True					True
case118_corrected_da_dcopf_seed901_N1000_lop0008	corrected_da_dcopf	901	901	902	1	272			dcopf	failure_label		-0.06000000000000005			-2.0556628399504007e-08		True		False		False	False	False	False	True	0.028283998006372713	0.0	a5711e9763c3bfe59721550b4daaf82f755f8c77	23a32114b1f1b6577f911653162f14da2e169fb2	0	1	True					True
case118_corrected_da_dcopf_seed901_N1000_lop0008	corrected_da_dcopf	901	901	902	1	273			dcopf	failure_label		-0.06000000000000005			-2.0556628399504007e-08		True		False		False	False	False	False	True	0.028087277998565696	0.0	a5711e9763c3bfe59721550b4daaf82f755f8c77	14822bfe194eefdb7faddd20d39f2347fa8222ad	0	1	True					True
case118_corrected_da_dcopf_seed901_N1000_lop0008	corrected_da_dcopf	901	901	902	1	274			dcopf	failure_label		-0.06000000000000005			-2.0556628399504007e-08		True		False		False	False	False	False	True	0.028104655008064583	0.0	a5711e9763c3bfe59721550b4daaf82f755f8c77	b1aeac06807ba0cc51304e53735dba78ce020ca1	0	1	True					True
case118_corrected_da_dcopf_seed901_N1000_lop0008	corrected_da_dcopf	901	901	902	1	275			dcopf	failure_label		-0.06000000000000005			-2.0556628399504007e-08		True		False		False	False	False	False	True	0.02850533099262975	0.0	a5711e9763c3bfe59721550b4daaf82f755f8c77	120de11d3abb1d3489b480cc025d49404b1e48f5	0	1	True					True
case118_corrected_da_dcopf_seed901_N1000_lop0008	corrected_da_dcopf	901	901	902	1	276			dcopf	failure_label		-0.06000000000000005			-2.0556628399504007e-08		True		False		False	False	False	False	True	0.02892101499310229	0.0	a5711e9763c3bfe59721550b4daaf82f755f8c77	99024955fd894e18a5eb41dece3da52c18e8f7f7	0	1	True					True
case118_corrected_da_dcopf_seed901_N1000_lop0008	corrected_da_dcopf	901	901	902	1	277			dcopf	failure_label		-0.06000000000000005			-2.0556628399504007e-08		True		False		False	False	False	False	True	0.027168166998308152	0.0	a5711e9763c3bfe59721550b4daaf82f755f8c77	3751624c3681292e7a1258892659c21fcd1d15af	0	1	True					True
case118_corrected_da_dcopf_seed901_N1000_lop0008	corrected_da_dcopf	901	901	902	1	278			dcopf	failure_label		-0.06000000000000005			-2.0556628399504007e-08		True		False		False	False	False	False	True	0.026895916991634294	0.0	a5711e9763c3bfe59721550b4daaf82f755f8c77	0992d49fc7e2321762c970fe310c3ff9b39d0354	0	1	True					True
case118_corrected_da_dcopf_seed901_N1000_lop0008	corrected_da_dcopf	901	901	902	1	279			dcopf	failure_label		inf	-0.06000000000000005	True	-2.0556628399504007e-08	inf	True	False	False	True	True	False	True	True	True	0.046890031997463666	0.01787455599696841	a5711e9763c3bfe59721550b4daaf82f755f8c77	d8f20d6f19d549c87857ba8a6e6c2c3702b85e09	0	1	False					False
case118_corrected_da_dcopf_seed901_N1000_lop0008	corrected_da_dcopf	901	901	902	1	280			dcopf	failure_label		-0.06000000000000005			-2.0556628399504007e-08		True		False		False	False	False	False	True	0.026726558004156686	0.0	a5711e9763c3bfe59721550b4daaf82f755f8c77	712099c9bcdaa17192abf0ed4dc46af81d886b2d	0	1	True					True
case118_corrected_da_dcopf_seed901_N1000_lop0008	corrected_da_dcopf	901	901	902	1	281			dcopf	failure_label		-0.06000000000000005			-2.0556628399504007e-08		True		False		False	False	False	False	True	0.026173931008088402	0.0	a5711e9763c3bfe59721550b4daaf82f755f8c77	120de11d3abb1d3489b480cc025d49404b1e48f5	0	1	True					True
case118_corrected_da_dcopf_seed901_N1000_lop0008	corrected_da_dcopf	901	901	902	1	282			dcopf	failure_label		-0.06000000000000005			-2.0556628399504007e-08		True		False		False	False	False	False	True	0.029902979003963992	0.0	a5711e9763c3bfe59721550b4daaf82f755f8c77	81f53e465b31787c655b245af9a542a55d04a8ba	0	1	True					True
case118_corrected_da_dcopf_seed901_N1000_lop0008	corrected_da_dcopf	901	901	902	1	283			dcopf	failure_label		-0.06000000000000005			-2.0556628399504007e-08		True		False		False	False	False	False	True	0.028001711994875222	0.0	a5711e9763c3bfe59721550b4daaf82f755f8c77	db9b853e6e42f254e243acea249ec9fdfd56c210	0	1	True					True
case118_corrected_da_dcopf_seed901_N1000_lop0008	corrected_da_dcopf	901	901	902	1	284			dcopf	failure_label		-0.06000000000000005			-2.0556628399504007e-08		True		False		False	False	False	False	True	0.026192392004304565	0.0	a5711e9763c3bfe59721550b4daaf82f755f8c77	ce64c90b473d069eecc4faa0585ecb1c9d8a493b	0	1	True					True
case118_corrected_da_dcopf_seed901_N1000_lop0008	corrected_da_dcopf	901	901	902	1	285			dcopf	failure_label		-0.06000000000000005			-2.0556628399504007e-08		True		False		False	False	False	False	True	0.02657300600549206	0.0	a5711e9763c3bfe59721550b4daaf82f755f8c77	05efdd96cc44f4321e0ff03f541d6c4d7ecb219d	0	1	True					True
case118_corrected_da_dcopf_seed901_N1000_lop0008	corrected_da_dcopf	901	901	902	1	286			dcopf	failure_label		-0.06000000000000005			-2.0556628399504007e-08		True		False		False	False	False	False	True	0.02753837499767542	0.0	a5711e9763c3bfe59721550b4daaf82f755f8c77	d2b03ef808168cbddfc703d06b4fc8b02f0a6692	0	1	True					True
case118_corrected_da_dcopf_seed901_N1000_lop0008	corrected_da_dcopf	901	901	902	1	287			dcopf	failure_label		-0.06000000000000005			-2.0556628399504007e-08		True		False		False	False	False	False	True	0.03059779699833598	0.0	a5711e9763c3bfe59721550b4daaf82f755f8c77	c6b4c936bb1c10fe7810893568e4479531daed8c	0	1	True					True
case118_corrected_da_dcopf_seed901_N1000_lop0008	corrected_da_dcopf	901	901	902	1	288			dcopf	failure_label		-0.06000000000000005			-2.0556628399504007e-08		True		False		False	False	False	False	True	0.02740501699736342	0.0	a5711e9763c3bfe59721550b4daaf82f755f8c77	ead7849a47d509cb71fc3e2af693cf5fec59d3ad	0	1	True					True
case118_corrected_da_dcopf_seed901_N1000_lop0008	corrected_da_dcopf	901	901	902	1	289			dcopf	failure_label		-0.06000000000000005			-2.0556628399504007e-08		True		False		False	False	False	False	True	0.03038747000391595	0.0	a5711e9763c3bfe59721550b4daaf82f755f8c77	1a4b8a09028df913eb3c4d97e124bf8b42efcc98	0	1	True					True
case118_corrected_da_dcopf_seed901_N1000_lop0008	corrected_da_dcopf	901	901	902	1	290			dcopf	failure_label		-0.06000000000000005			-2.0556628399504007e-08		True		False		False	False	False	False	True	0.028564753010869026	0.0	a5711e9763c3bfe59721550b4daaf82f755f8c77	5da5968dcf5962db23f6e44c177b4e3cd993784b	0	1	True					True
case118_corrected_da_dcopf_seed901_N1000_lop0008	corrected_da_dcopf	901	901	902	1	291			dcopf	failure_label		-0.06000000000000005			-2.0556628399504007e-08		True		False		False	False	False	False	True	0.03205289799370803	0.0	a5711e9763c3bfe59721550b4daaf82f755f8c77	2a9b9d2a7b573f47bf62cd9f7334b60a38c19b82	0	1	True					True
case118_corrected_da_dcopf_seed901_N1000_lop0008	corrected_da_dcopf	901	901	902	1	292			dcopf	failure_label		-0.06000000000000005			-2.0556628399504007e-08		True		False		False	False	False	False	True	0.02924884599633515	0.0	a5711e9763c3bfe59721550b4daaf82f755f8c77	b1aeac06807ba0cc51304e53735dba78ce020ca1	0	1	True					True
case118_corrected_da_dcopf_seed901_N1000_lop0008	corrected_da_dcopf	901	901	902	1	293			dcopf	failure_label		inf	-0.06000000000000005	True	-2.0556628399504007e-08	inf	True	False	False	True	True	False	True	True	True	0.05093598901294172	0.01988822100975085	a5711e9763c3bfe59721550b4daaf82f755f8c77	2a1ee623e823b70db6535f92e7684003bc4303e5	0	1	False					False
case118_corrected_da_dcopf_seed901_N1000_lop0008	corrected_da_dcopf	901	901	902	1	294			dcopf	failure_label		-0.06000000000000005			-2.0556628399504007e-08		True		False		False	False	False	False	True	0.02799741699709557	0.0	a5711e9763c3bfe59721550b4daaf82f755f8c77	79900396e5f252605fd29474ad4957da1f1a214c	0	1	True					True
